dataset,nrows,ncols,run,seed,i_5CV_logloss,p_5CV_logloss,i_TST_logloss,p_TST_logloss,i_geo_complexity,p_geo_complexity,i_nfs_complexity,p_nfs_complexity,i_best_model,p_best_model,i_d,p_d,i_l,p_l,i_f,p_f,i_tree_nfs,p_tree_nfs,i_tree_used_fs,p_tree_used_fs,i_selected_fs,p_selected_fs
Titanic.csv,2201,4,3,3702,0.534291,0.534291,0.692287,0.692287,6000028.267242108,5000027.6660565585,3.0,3.0,"DecisionTreeClassifier(ccp_alpha=1.3598985514082966e-05,
                       class_weight='balanced', max_depth=4,
                       min_samples_split=8, random_state=1234)","DecisionTreeClassifier(ccp_alpha=1.503807649250489e-05, class_weight='balanced',
                       max_depth=4, min_samples_split=13, random_state=1234)",4,4,11,11,3,3,3,3,['Class' 'Age' 'Sex'],['Class' 'Age' 'Sex'],['Class' 'Age' 'Sex'],['Class' 'Age' 'Sex']
jasmine.csv,2984,281,0,0,0.454824,0.451671,0.42521,0.443741,4000027.1796053327,5000026.3360030595,101.0,75.0,"DecisionTreeClassifier(ccp_alpha=0.006040290491514847, class_weight='balanced',
                       max_depth=3, min_samples_leaf=289, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0030833038363286204, class_weight='balanced',
                       max_depth=3, min_samples_leaf=78, min_samples_split=418,
                       random_state=1234)",3,3,4,5,3,4,3,4,['V11_0' 'V45' 'V59'],['V11_0' 'V40_0' 'V43' 'V134_0'],"['V1_0' 'V1_1' 'V2_0' 'V2_1' 'V5_0' 'V6_0' 'V8_0' 'V8_1' 'V9_0' 'V10_0'
 'V10_1' 'V11_0' 'V12_1' 'V14_0' 'V18_1' 'V19_0' 'V22_0' 'V23' 'V24_0'
 'V25_1' 'V26_1' 'V27_0' 'V27_1' 'V28_0' 'V29_1' 'V30_0' 'V30_1' 'V33_0'
 'V33_1' 'V35_0' 'V36_1' 'V37_0' 'V38_1' 'V41_0' 'V42_0' 'V44_1' 'V45'
 'V47_0' 'V48_1' 'V52_0' 'V53_1' 'V54_1' 'V55_0' 'V57_1' 'V58_0' 'V59'
 'V60_0' 'V63_1' 'V66_0' 'V70_0' 'V74_0' 'V75_1' 'V77_0' 'V78_1' 'V81_1'
 'V82_0' 'V83_0' 'V83_1' 'V85_1' 'V88_1' 'V90_0' 'V90_1' 'V92_0' 'V92_1'
 'V93_1' 'V96_1' 'V97_0' 'V99_1' 'V100_0' 'V101_0' 'V102_1' 'V103_1'
 'V106_0' 'V107_1' 'V109_0' 'V109_1' 'V111_0' 'V112_0' 'V112_1' 'V113_0'
 'V113_1' 'V114_0' 'V115_1' 'V118_0' 'V120_0' 'V121_0' 'V121_1' 'V123_1'
 'V124_1' 'V127_0' 'V128_0' 'V129_1' 'V132_1' 'V133_1' 'V135_0' 'V137_0'
 'V138_0' 'V139_1' 'V142_0' 'V142_1' 'V144_0']","['V1_1' 'V3_1' 'V8_1' 'V9_0' 'V10_0' 'V11_0' 'V12_0' 'V13' 'V14_0' 'V15_0'
 'V17_1' 'V25_0' 'V26_0' 'V26_1' 'V27_1' 'V29_0' 'V30_0' 'V30_1' 'V31_0'
 'V31_1' 'V32_1' 'V33_0' 'V35_0' 'V36_0' 'V40_0' 'V41_0' 'V42_1' 'V43'
 'V44_0' 'V44_1' 'V48_1' 'V53_1' 'V57_0' 'V58_1' 'V60_0' 'V61_1' 'V65_1'
 'V66_1' 'V71_0' 'V76_1' 'V77_1' 'V79_0' 'V80_0' 'V84_0' 'V89_1' 'V90_0'
 'V90_1' 'V91_0' 'V93_0' 'V93_1' 'V95_1' 'V97_1' 'V100_0' 'V101_1'
 'V103_0' 'V104_0' 'V104_1' 'V105_0' 'V106_1' 'V110_0' 'V114_0' 'V116_1'
 'V117_0' 'V118_0' 'V118_1' 'V119_1' 'V120_1' 'V122_0' 'V123_1' 'V124_0'
 'V125_1' 'V127_1' 'V134_0' 'V135_0' 'V144_1']"
Satellite.csv,5100,37,2,2468,0.148795,0.154165,0.138892,0.195801,3000030.0867950995,1000036.0110051524,12.0,6.0,"DecisionTreeClassifier(ccp_alpha=0.00041836421886314186,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=11, min_samples_split=50,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=9.903101231036516e-05, class_weight='balanced',
                       max_depth=3, min_samples_leaf=20, min_samples_split=42,
                       random_state=1234)",4,3,6,7,4,5,4,5,['V10' 'V14' 'V22' 'V35'],['V2' 'V10' 'V21' 'V27' 'V30'],['V3' 'V8' 'V10' 'V14' 'V16' 'V17' 'V19' 'V22' 'V24' 'V29' 'V35' 'V36'],['V1' 'V2' 'V10' 'V21' 'V27' 'V30']
Satellite.csv,5100,37,0,0,0.123629,0.118574,0.147366,0.135888,3000029.5476327916,1000036.0220250343,12.0,4.0,"DecisionTreeClassifier(ccp_alpha=0.01184914519719962, class_weight='balanced',
                       max_depth=4, min_samples_leaf=15, min_samples_split=6,
                       random_state=1234)","DecisionTreeClassifier(class_weight='balanced', max_depth=3, min_samples_leaf=7,
                       min_samples_split=40, random_state=1234)",3,3,5,7,4,4,4,4,['V10' 'V14' 'V21' 'V30'],['V10' 'V14' 'V21' 'V30'],['V1' 'V2' 'V4' 'V10' 'V14' 'V17' 'V21' 'V25' 'V27' 'V30' 'V33' 'V36'],['V10' 'V14' 'V21' 'V30']
jasmine.csv,2984,281,1,1234,0.43295,0.432668,0.440655,0.440655,5000025.912943634,5000025.912943634,120.0,53.0,"DecisionTreeClassifier(ccp_alpha=0.0021229265555673367, class_weight='balanced',
                       max_depth=4, min_samples_leaf=83, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0027770131369195964, class_weight='balanced',
                       max_depth=4, min_samples_leaf=73, min_samples_split=191,
                       random_state=1234)",4,4,6,6,4,4,4,4,['V11_0' 'V40_1' 'V45' 'V59'],['V11_1' 'V40_1' 'V45' 'V59'],"['V1_0' 'V2_0' 'V2_1' 'V3_0' 'V4_0' 'V8_1' 'V9_0' 'V11_0' 'V12_0' 'V12_1'
 'V16_0' 'V17_0' 'V17_1' 'V24_0' 'V25_0' 'V26_0' 'V26_1' 'V27_0' 'V27_1'
 'V28_1' 'V29_1' 'V32_0' 'V33_1' 'V34_0' 'V34_1' 'V35_1' 'V37_1' 'V38_1'
 'V40_1' 'V41_1' 'V44_0' 'V45' 'V46_1' 'V48_1' 'V49_1' 'V53_0' 'V53_1'
 'V54_0' 'V55_0' 'V57_1' 'V58_0' 'V59' 'V60_0' 'V62_0' 'V63_1' 'V65_0'
 'V65_1' 'V66_0' 'V67_1' 'V69_1' 'V70_0' 'V70_1' 'V72_1' 'V73_1' 'V74_1'
 'V76_0' 'V76_1' 'V77_1' 'V78_0' 'V79_1' 'V80_0' 'V80_1' 'V81_0' 'V85_0'
 'V85_1' 'V86_1' 'V87_1' 'V88_0' 'V89_0' 'V92_0' 'V94_1' 'V95_0' 'V95_1'
 'V96_0' 'V96_1' 'V97_0' 'V97_1' 'V98_1' 'V99_0' 'V100_0' 'V101_1'
 'V102_1' 'V103_0' 'V103_1' 'V104_1' 'V105_1' 'V106_1' 'V107_1' 'V108_0'
 'V111_0' 'V113_1' 'V114_0' 'V115_0' 'V115_1' 'V116_0' 'V116_1' 'V117_1'
 'V119_0' 'V120_1' 'V122_0' 'V124_0' 'V124_1' 'V125_0' 'V125_1' 'V127_0'
 'V127_1' 'V128_0' 'V128_1' 'V130_0' 'V132_0' 'V133_1' 'V135_1' 'V136_1'
 'V137_0' 'V138_0' 'V139_0' 'V140_0' 'V140_1' 'V142_0' 'V144_1']","['V1_0' 'V1_1' 'V2_0' 'V7_0' 'V10_0' 'V11_1' 'V14_0' 'V18_0' 'V19_1'
 'V21_0' 'V26_1' 'V28_0' 'V30_1' 'V39_0' 'V40_1' 'V44_1' 'V45' 'V47_0'
 'V53_0' 'V53_1' 'V58_0' 'V59' 'V60_0' 'V62_0' 'V63_1' 'V66_0' 'V66_1'
 'V68_0' 'V69_1' 'V70_1' 'V71_1' 'V72_1' 'V75_0' 'V79_0' 'V84_0' 'V88_1'
 'V89_0' 'V90_0' 'V94_1' 'V97_0' 'V102_0' 'V102_1' 'V107_0' 'V110_0'
 'V113_1' 'V115_0' 'V116_0' 'V118_1' 'V123_1' 'V126' 'V135_0' 'V136_1'
 'V138_0']"
dis.csv,3772,55,3,3702,0.297235,0.284122,0.286279,0.286279,7000034.082032691,7000034.384920534,23.0,7.0,"DecisionTreeClassifier(ccp_alpha=0.007127347139946342, class_weight='balanced',
                       max_depth=4, min_samples_leaf=14, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.008316011003910483, class_weight='balanced',
                       max_depth=4, min_samples_leaf=29, min_samples_split=16,
                       random_state=1234)",4,4,10,10,4,4,4,4,['sex_2' 'on_thyroxine_0' 'TT4' 'FTI'],['sex_2' 'on_thyroxine_0' 'TT4' 'FTI'],"['age' 'sex_0' 'sex_1' 'sex_2' 'on_thyroxine_0'
 'on_antithyroid_medication_0' 'on_antithyroid_medication_1' 'sick_0'
 'pregnant_1' 'thyroid_surgery_1' 'I131_treatment_0' 'query_hypothyroid_1'
 'query_hyperthyroid_0' 'goitre_0' 'tumor_0' 'psych_0' 'TSH_measured_0'
 'TT4_measured_0' 'TT4' 'T4U_measured_1' 'FTI' 'TBG_0' 'referral_source_4']","['sex_2' 'on_thyroxine_0' 'I131_treatment_1' 'hypopituitary_1' 'TT4' 'FTI'
 'TBG_0']"
jasmine.csv,2984,281,2,2468,0.44036,0.439142,0.432145,0.427909,5000027.421195082,5000027.808265328,93.0,41.0,"DecisionTreeClassifier(ccp_alpha=0.0026116130057738966, class_weight='balanced',
                       max_depth=4, min_samples_split=46, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0012111317268278029, class_weight='balanced',
                       max_depth=4, min_samples_leaf=35, min_samples_split=65,
                       random_state=1234)",4,4,8,7,6,5,6,5,['V17_1' 'V40_1' 'V45' 'V60_1' 'V86_1' 'V100_1'],['V40_1' 'V45' 'V47_0' 'V86_0' 'V106_1'],"['V1_0' 'V1_1' 'V5_1' 'V7_0' 'V8_0' 'V9_0' 'V10_1' 'V12_1' 'V14_1' 'V17_0'
 'V17_1' 'V24_1' 'V25_0' 'V26_0' 'V28_1' 'V29_0' 'V29_1' 'V31_0' 'V32_1'
 'V33_0' 'V35_0' 'V36_1' 'V37_0' 'V40_1' 'V41_0' 'V41_1' 'V42_0' 'V44_0'
 'V45' 'V49_1' 'V51_1' 'V52_0' 'V52_1' 'V53_0' 'V58_1' 'V60_1' 'V61_0'
 'V61_1' 'V63_1' 'V65_0' 'V68_0' 'V68_1' 'V70_0' 'V72_0' 'V72_1' 'V73_0'
 'V77_0' 'V79_0' 'V80_0' 'V81_1' 'V83_0' 'V84_0' 'V85_0' 'V86_1' 'V88_1'
 'V90_0' 'V93_0' 'V93_1' 'V96_1' 'V98_0' 'V99_0' 'V100_1' 'V101_0'
 'V103_0' 'V104_0' 'V105_1' 'V107_1' 'V108_1' 'V110_0' 'V114_0' 'V114_1'
 'V115_1' 'V116_1' 'V117_0' 'V118_1' 'V120_0' 'V120_1' 'V121_0' 'V123_1'
 'V124_1' 'V127_1' 'V128_0' 'V129_0' 'V132_0' 'V132_1' 'V133_1' 'V134_1'
 'V136_1' 'V138_1' 'V139_0' 'V142_1' 'V143_1' 'V144_1']","['V1_0' 'V1_1' 'V2_0' 'V2_1' 'V15_0' 'V26_0' 'V29_1' 'V36_0' 'V40_1'
 'V41_0' 'V44_1' 'V45' 'V47_0' 'V47_1' 'V49_1' 'V55_0' 'V63_1' 'V64_0'
 'V69_0' 'V70_0' 'V72_1' 'V73_0' 'V73_1' 'V75_1' 'V82_1' 'V83_0' 'V86_0'
 'V88_1' 'V93_0' 'V95_1' 'V104_0' 'V106_1' 'V109_0' 'V112_0' 'V127_1'
 'V129_1' 'V133_0' 'V138_0' 'V142_0' 'V143_1' 'V144_1']"
mc1.csv,9466,39,0,0,0.178826,0.184503,0.255498,0.230324,4000031.370905497,3000034.218658281,13.0,11.0,"DecisionTreeClassifier(ccp_alpha=0.00012461139037651906,
                       class_weight='balanced', max_depth=4, min_samples_leaf=6,
                       min_samples_split=20, random_state=1234)","DecisionTreeClassifier(ccp_alpha=1.116419098221963e-05, class_weight='balanced',
                       max_depth=4, min_samples_leaf=28, random_state=1234)",4,4,11,10,8,8,8,8,"['LOC_BLANK' 'LOC_CODE_AND_COMMENT' 'CYCLOMATIC_DENSITY' 'DECISION_COUNT'
 'EDGE_COUNT' 'NUM_OPERATORS' 'NUM_UNIQUE_OPERANDS' 'NUMBER_OF_LINES']","['LOC_BLANK' 'LOC_CODE_AND_COMMENT' 'CYCLOMATIC_DENSITY' 'DECISION_COUNT'
 'EDGE_COUNT' 'HALSTEAD_LENGTH' 'HALSTEAD_PROG_TIME' 'NUM_UNIQUE_OPERANDS']","['LOC_BLANK' 'BRANCH_COUNT' 'LOC_CODE_AND_COMMENT' 'CYCLOMATIC_DENSITY'
 'DECISION_COUNT' 'EDGE_COUNT' 'ESSENTIAL_DENSITY' 'HALSTEAD_LEVEL'
 'MULTIPLE_CONDITION_COUNT' 'NUM_OPERATORS' 'NUM_UNIQUE_OPERANDS'
 'NUMBER_OF_LINES' 'LOC_TOTAL']","['LOC_BLANK' 'LOC_CODE_AND_COMMENT' 'CYCLOMATIC_DENSITY' 'DECISION_COUNT'
 'EDGE_COUNT' 'HALSTEAD_EFFORT' 'HALSTEAD_LENGTH' 'HALSTEAD_PROG_TIME'
 'MODIFIED_CONDITION_COUNT' 'NUM_UNIQUE_OPERANDS' 'NUMBER_OF_LINES']"
PhishingWebsites.csv,11055,69,2,2468,0.183642,0.183472,0.205361,0.205361,6000030.313007905,6000030.313007905,20.0,7.0,"DecisionTreeClassifier(ccp_alpha=0.00032212169575556197,
                       class_weight='balanced', max_depth=4, min_samples_leaf=7,
                       min_samples_split=19, random_state=1234)","DecisionTreeClassifier(ccp_alpha=4.694088572819402e-06, class_weight='balanced',
                       max_depth=4, min_samples_leaf=2, min_samples_split=78,
                       random_state=1234)",4,4,11,11,6,6,6,6,"['Prefix_Suffix_-1' 'SSLfinal_State_1' 'URL_of_Anchor_-1'
 'Links_in_tags_-1' 'web_traffic_0' 'Links_pointing_to_page_0']","['Prefix_Suffix_-1' 'SSLfinal_State_1' 'URL_of_Anchor_-1'
 'Links_in_tags_-1' 'web_traffic_0' 'Links_pointing_to_page_0']","['having_IP_Address_-1' 'having_IP_Address_1' 'URL_Length_1'
 'URL_Length_0' 'double_slash_redirecting_-1' 'Prefix_Suffix_-1'
 'Prefix_Suffix_1' 'SSLfinal_State_1' 'Domain_registeration_length_-1'
 'Domain_registeration_length_1' 'Favicon_1' 'Request_URL_1'
 'URL_of_Anchor_-1' 'Links_in_tags_-1' 'SFH_0' 'RightClick_1'
 'web_traffic_-1' 'web_traffic_0' 'web_traffic_1'
 'Links_pointing_to_page_0']","['Prefix_Suffix_-1' 'SSLfinal_State_1' 'URL_of_Anchor_-1'
 'Links_in_tags_-1' 'Redirect_1' 'web_traffic_0'
 'Links_pointing_to_page_0']"
mc1.csv,9466,39,1,1234,0.222178,0.214289,0.27672,0.226933,5000033.324000967,4000035.7942163413,12.0,7.0,"DecisionTreeClassifier(ccp_alpha=0.0003644244541161743, class_weight='balanced',
                       max_depth=4, min_samples_leaf=12, min_samples_split=3,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00018993250619043887,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=64, min_samples_split=19,
                       random_state=1234)",4,4,10,9,7,6,7,6,"['LOC_BLANK' 'BRANCH_COUNT' 'LOC_CODE_AND_COMMENT' 'LOC_COMMENTS'
 'EDGE_COUNT' 'PARAMETER_COUNT' 'HALSTEAD_CONTENT']","['LOC_BLANK' 'CONDITION_COUNT' 'DESIGN_COMPLEXITY' 'LOC_EXECUTABLE'
 'NODE_COUNT' 'LOC_TOTAL']","['LOC_BLANK' 'BRANCH_COUNT' 'LOC_CODE_AND_COMMENT' 'LOC_COMMENTS'
 'CONDITION_COUNT' 'DECISION_COUNT' 'EDGE_COUNT' 'ESSENTIAL_DENSITY'
 'PARAMETER_COUNT' 'HALSTEAD_CONTENT' 'NUM_UNIQUE_OPERATORS' 'LOC_TOTAL']","['LOC_BLANK' 'CONDITION_COUNT' 'DESIGN_COMPLEXITY' 'LOC_EXECUTABLE'
 'HALSTEAD_LEVEL' 'NODE_COUNT' 'LOC_TOTAL']"
