dataset,nrows,ncols,run,seed,i_5CV_logloss,p_5CV_logloss,i_TST_logloss,p_TST_logloss,i_geo_complexity,p_geo_complexity,i_nfs_complexity,p_nfs_complexity,i_best_model,p_best_model,i_d,p_d,i_l,p_l,i_f,p_f,i_tree_nfs,p_tree_nfs,i_tree_used_fs,p_tree_used_fs,i_selected_fs,p_selected_fs
credit.csv,16714,11,0,0,0.505863,0.505831,0.505662,0.505662,8000028.332448758,8000028.332448758,5.0,6.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=55, min_samples_split=643,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00018527939946308959,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=80, min_samples_split=131,
                       random_state=1234)",4,4,13,13,4,4,4,4,"['RevolvingUtilizationOfUnsecuredLines'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines' 'age'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines' 'age'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfOpenCreditLinesAndLoans'
 'NumberOfTimes90DaysLate' 'NumberOfTime60-89DaysPastDueNotWorse']"
national.csv,4908,81,4,4936,0.0,0.0,0.0,0.0,2000036.0436533892,2000036.0436533892,70.0,21.0,"DecisionTreeClassifier(ccp_alpha=0.4288164645637377, class_weight='balanced',
                       max_depth=1, min_samples_leaf=96, min_samples_split=299,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.16381321699816956, class_weight='balanced',
                       max_depth=1, min_samples_leaf=53, min_samples_split=3,
                       random_state=1234)",1,1,2,2,1,1,1,1,['income96'],['income96'],"['age' 'race_NONE' 'race_BLACK' 'race_CHINESE' 'race_ENGLISH'
 'race_FILIPINO' 'race_GERMAN' 'race_GREEK' 'race_HAWAIIAN'
 'race_NATIVE-AMERICAN' 'race_INDIAN' 'race_ITALIAN' 'race_JAPANESE'
 'race_KOREAN' 'race_CUBAN' 'race_CHICANO' 'race_MEXICAN'
 'race_MEXICAN-AMERICAN' 'race_PUERTORICAN' 'race_OTHER-SPANISH'
 'race_PORTUGUESE' 'race_RUSSIAN' 'race_SCOTTISH' 'race_WELSH'
 'race_OTHER' 'race_AMERICAN' 'gender_Male' 'gender_Female'
 'grade90_3RD GRADE' 'grade90_5TH GRADE' 'grade90_6TH GRADE'
 'grade90_8TH GRADE' 'grade90_9TH GRADE' 'grade90_10TH GRADE'
 'grade90_11TH GRADE' 'grade90_12TH GRADE' 'grade90_1ST YR COL'
 'grade90_3RD YR COL' 'grade90_4TH YR COL' 'grade90_5TH YR COL'
 'grade90_6TH YR COL' 'grade90_7TH YR COL' 'grade90_8TH YR COL OR MORE'
 'income96' 'partner_No' 'partner_Yes' 'height' 'weight' 'famsize'
 'genhealth_Very Good' 'genhealth_Good' 'genhealth_Poor' 'illegalact'
 'charged' 'jobsnum90' 'afqt89' 'typejob90_agri' 'typejob90_mining'
 'typejob90_construction' 'typejob90_manuf' 'typejob90_transp'
 'typejob90_wholesale' 'typejob90_retail' 'typejob90_fin' 'typejob90_busi'
 'typejob90_personal' 'typejob90_enter' 'typejob90_pro' 'typejob90_pub'
 'jobtrain90_No']","['race_NONE' 'race_GERMAN' 'race_JAPANESE' 'race_CUBAN'
 'race_OTHER-HISPANIC' 'race_SCOTTISH' 'race_AMERICAN'
 'grade90_11TH GRADE' 'grade90_3RD YR COL' 'grade90_5TH YR COL'
 'grade90_8TH YR COL OR MORE' 'income96' 'partner_No' 'partner_Yes'
 'height' 'genhealth_Poor' 'typejob90_wholesale' 'typejob90_retail'
 'typejob90_busi' 'typejob90_pro' 'jobtrain90_Yes']"
credit.csv,16714,11,1,1234,0.502023,0.502118,0.514689,0.514689,7000027.331404791,7000027.331404791,9.0,4.0,"DecisionTreeClassifier(ccp_alpha=0.00028756218833912305,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=88, min_samples_split=490,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0002781558950365456, class_weight='balanced',
                       max_depth=4, min_samples_leaf=20, min_samples_split=594,
                       random_state=1234)",4,4,12,12,4,4,4,4,"['RevolvingUtilizationOfUnsecuredLines'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines' 'age'
 'NumberOfTime30-59DaysPastDueNotWorse' 'DebtRatio' 'MonthlyIncome'
 'NumberOfTimes90DaysLate' 'NumberRealEstateLoansOrLines'
 'NumberOfTime60-89DaysPastDueNotWorse' 'NumberOfDependents']","['RevolvingUtilizationOfUnsecuredLines'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']"
credit.csv,16714,11,2,2468,0.507414,0.507495,0.500626,0.499669,8000027.268844028,8000027.268844028,8.0,4.0,"DecisionTreeClassifier(ccp_alpha=0.00010575589968188202,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=69, min_samples_split=147,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=9.360348743455143e-05, class_weight='balanced',
                       max_depth=4, min_samples_leaf=28, min_samples_split=183,
                       random_state=1234)",4,4,14,13,5,4,5,4,"['RevolvingUtilizationOfUnsecuredLines'
 'NumberOfTime30-59DaysPastDueNotWorse' 'MonthlyIncome'
 'NumberOfTimes90DaysLate' 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines' 'age'
 'NumberOfTime30-59DaysPastDueNotWorse' 'MonthlyIncome'
 'NumberOfOpenCreditLinesAndLoans' 'NumberOfTimes90DaysLate'
 'NumberRealEstateLoansOrLines' 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']"
FICO.csv,9871,40,3,3702,0.573761,0.571794,0.559439,0.553579,12000025.793709923,8000025.181845476,14.0,5.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=226, min_samples_split=132,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00024647636791921205,
                       class_weight='balanced', max_depth=4,
                       min_samples_split=482, random_state=1234)",4,4,14,14,3,3,3,3,"['ExternalRiskEstimate' 'MSinceOldestTradeOpen'
 'MSinceMostRecentInqexcl7days']","['ExternalRiskEstimate' 'PercentTradesNeverDelq'
 'MSinceMostRecentInqexcl7days']","['ExternalRiskEstimate' 'MSinceOldestTradeOpen'
 'NumTrades90Ever2DerogPubRec' 'MaxDelq2PublicRecLast12M_0'
 'MaxDelq2PublicRecLast12M_2' 'MaxDelq2PublicRecLast12M_9' 'MaxDelqEver_2'
 'MaxDelqEver_4' 'MaxDelqEver_5' 'MaxDelqEver_6'
 'MSinceMostRecentInqexcl7days' 'NumInqLast6M' 'NumInstallTradesWBalance'
 'NumBank2NatlTradesWHighUtilization']","['ExternalRiskEstimate' 'MSinceMostRecentTradeOpen'
 'PercentTradesNeverDelq' 'MaxDelqEver_3' 'MSinceMostRecentInqexcl7days']"
Intersectional.csv,10000,25,2,2468,0.123984,0.129405,0.113317,0.143666,6000033.679298826,6000032.283911359,13.0,5.0,"DecisionTreeClassifier(ccp_alpha=0.00012598079749276089,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=76, random_state=1234)","DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=25, min_samples_split=196,
                       random_state=1234)",4,4,12,13,3,4,3,4,['Rumination' 'Suspicious' 'Tension'],['Sex_Male' 'Rumination' 'Suspicious' 'Tension'],"['Sex_Female' 'Sex_Male' 'Race_Asian' 'Race_Black' 'Race_White'
 'Housing_Unstable' 'Delay_Yes' 'Dep_Mood' 'Appetite' 'Rumination'
 'Psychomotor' 'Suspicious' 'Tension']",['Sex_Male' 'Delay_Yes' 'Rumination' 'Suspicious' 'Tension']
law.csv,20800,20,4,4936,0.0,0.0,0.0,0.0,2000036.0436533892,2000036.0436533892,18.0,3.0,"DecisionTreeClassifier(ccp_alpha=0.3329567851375364, class_weight='balanced',
                       max_depth=3, min_samples_leaf=2225,
                       min_samples_split=883, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.08888476743874676, class_weight='balanced',
                       max_depth=1, min_samples_leaf=1236,
                       min_samples_split=1818, random_state=1234)",1,1,2,2,1,1,1,1,['ugpa'],['ugpa'],"['age' 'decile1' 'decile3' 'lsat' 'ugpa' 'gender_female' 'gender_male'
 'race1_non-white' 'race1_white' 'cluster_1' 'cluster_2' 'cluster_3'
 'cluster_4' 'cluster_5' 'cluster_6' 'fulltime_1' 'fulltime_2' 'bar']",['age' 'decile3' 'ugpa']
heloc.csv,10000,23,3,3702,0.577797,0.577903,0.574757,0.575067,10000023.415999426,8000025.158659457,7.0,3.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=111, min_samples_split=222,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00031294940648774394,
                       class_weight='balanced', max_depth=4,
                       min_samples_split=407, random_state=1234)",4,4,14,12,4,2,4,2,"['ExternalRiskEstimate' 'NumSatisfactoryTrades' 'PercentTradesNeverDelq'
 'MSinceMostRecentInqexcl7days']",['ExternalRiskEstimate' 'MSinceMostRecentInqexcl7days'],"['ExternalRiskEstimate' 'NumSatisfactoryTrades'
 'NumTrades60Ever2DerogPubRec' 'PercentTradesNeverDelq'
 'MSinceMostRecentInqexcl7days' 'NumInstallTradesWBalance'
 'NumBank2NatlTradesWHighUtilization']","['ExternalRiskEstimate' 'MSinceMostRecentInqexcl7days'
 'NumInstallTradesWBalance']"
Contaminant.csv,2400,31,3,3702,0.424908,0.445342,0.394819,0.444144,7000029.119057633,6000029.101577835,12.0,6.0,"DecisionTreeClassifier(ccp_alpha=0.0021948850040861344, class_weight='balanced',
                       max_depth=4, min_samples_leaf=45, min_samples_split=29,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0010007062890466036, class_weight='balanced',
                       max_depth=4, min_samples_leaf=7, min_samples_split=253,
                       random_state=1234)",4,4,9,9,6,6,6,6,['s12' 's14' 's54' 's56' 's61' 's62'],['s12' 's14' 's36' 's51' 's62' 's65'],['s12' 's14' 's16' 's34' 's41' 's51' 's52' 's53' 's54' 's56' 's61' 's62'],['s12' 's14' 's36' 's51' 's62' 's65']
turing.csv,10000,27,2,2468,0.619454,0.617878,0.604522,0.605345,12000024.08485524,13000025.587740183,14.0,3.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=288, min_samples_split=528,
                       random_state=1234)","DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=141, random_state=1234)",4,4,14,16,3,3,3,3,['0' '1' '2'],['0' '1' '2'],"['Ethnicity_Asian' 'Ethnicity_Hispanic' '0' '1' '2' '3' '4' '5' '8' '10'
 '11' '12' '17' '18']",['0' '1' '2']
Intersectional.csv,10000,25,0,0,0.118234,0.120662,0.144383,0.136632,5000033.930767129,6000033.038535767,6.0,4.0,"DecisionTreeClassifier(ccp_alpha=0.00029400852765250855,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=37, min_samples_split=32,
                       random_state=1234)","DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=60, min_samples_split=102,
                       random_state=1234)",4,4,14,15,4,3,4,3,['Rumination' 'Delusion' 'Tension' 'Unusual_Thought'],['Anhedonia' 'Rumination' 'Tension'],"['Sex_Male' 'Race_Black' 'Rumination' 'Delusion' 'Tension'
 'Unusual_Thought']",['Sex_Female' 'Anhedonia' 'Rumination' 'Tension']
turing.csv,10000,27,0,0,0.615019,0.614886,0.61228,0.61228,12000024.350339675,12000025.17531227,14.0,8.0,"DecisionTreeClassifier(ccp_alpha=0.00016459610550642687,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=312, random_state=1234)","DecisionTreeClassifier(ccp_alpha=4.094543531575569e-05, class_weight='balanced',
                       max_depth=4, min_samples_leaf=305, min_samples_split=509,
                       random_state=1234)",4,4,14,14,4,4,4,4,['0' '1' '2' '15'],['0' '1' '2' '15'],"['Gender_Female' 'Gender_Male' 'Ethnicity_Asian' 'Ethnicity_Black'
 'Ethnicity_Hispanic' 'Ethnicity_White' '0' '1' '2' '8' '9' '10' '11' '15']",['Gender_Male' 'Ethnicity_Asian' '0' '1' '2' '13' '15' '19']
shrutime.csv,10000,29,3,3702,0.500227,0.499907,0.502616,0.502616,11000029.883613655,10000030.582946798,9.0,8.0,"DecisionTreeClassifier(ccp_alpha=0.00027345266663856877,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=28, min_samples_split=27,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00013455729436168736,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=25, min_samples_split=25,
                       random_state=1234)",4,4,16,16,5,6,5,6,['Age' 'Balance' 'IsActiveMember_0' 'NumOfProducts_1' 'NumOfProducts_2'],"['Age' 'Balance' 'IsActiveMember_0' 'IsActiveMember_1' 'NumOfProducts_1'
 'NumOfProducts_2']","['Age' 'Balance' 'Geography_France' 'IsActiveMember_0' 'Tenure_3'
 'Tenure_4' 'HasCrCard_0' 'NumOfProducts_1' 'NumOfProducts_2']","['Age' 'Balance' 'IsActiveMember_0' 'IsActiveMember_1' 'Tenure_10'
 'Tenure_8' 'NumOfProducts_1' 'NumOfProducts_2']"
Intersectional.csv,10000,25,1,1234,0.114686,0.115057,0.135871,0.12959,4000035.298878618,4000035.5202989313,14.0,6.0,"DecisionTreeClassifier(ccp_alpha=0.00019296867881324003,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=30, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00022445454439324648,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=34, min_samples_split=61,
                       random_state=1234)",4,4,14,12,6,3,6,3,"['Tired' 'Rumination' 'Concentration' 'Suspicious' 'Tension'
 'Unusual_Thought']",['Rumination' 'Tension' 'Unusual_Thought'],"['Sex_Male' 'Race_Asian' 'Race_Black' 'Delay_No' 'Delay_Yes' 'Sleep'
 'Tired' 'Appetite' 'Rumination' 'Concentration' 'Suspicious' 'Withdrawal'
 'Tension' 'Unusual_Thought']","['Sex_Female' 'Race_Asian' 'Race_Hispanic' 'Rumination' 'Tension'
 'Unusual_Thought']"
credit.csv,16714,11,3,3702,0.50566,0.505579,0.504883,0.504883,8000027.359072258,8000027.359072258,7.0,6.0,"DecisionTreeClassifier(ccp_alpha=0.00017652238943187577,
                       class_weight='balanced', max_depth=4, min_samples_leaf=6,
                       min_samples_split=317, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00013553321444539137,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=72, min_samples_split=311,
                       random_state=1234)",4,4,13,13,4,4,4,4,"['RevolvingUtilizationOfUnsecuredLines'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines' 'age'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberRealEstateLoansOrLines' 'NumberOfTime60-89DaysPastDueNotWorse'
 'NumberOfDependents']","['RevolvingUtilizationOfUnsecuredLines' 'age'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse' 'NumberOfDependents']"
turing.csv,10000,27,1,1234,0.616035,0.615044,0.609936,0.608743,10000024.120328402,11000024.79342342,19.0,10.0,"DecisionTreeClassifier(ccp_alpha=0.00020001451162962518,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=432, min_samples_split=167,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=6.73322004458045e-05, class_weight='balanced',
                       max_depth=4, min_samples_leaf=356, min_samples_split=165,
                       random_state=1234)",4,4,11,12,3,3,3,3,['0' '1' '2'],['0' '1' '2'],"['Gender_Female' 'Gender_Male' 'Ethnicity_Asian' 'Ethnicity_Hispanic'
 'Ethnicity_White' '0' '1' '2' '3' '6' '8' '9' '11' '12' '13' '15' '16'
 '18' '19']","['Gender_Female' 'Gender_Male' 'Ethnicity_Asian' '0' '1' '2' '6' '7' '13'
 '18']"
Intersectional.csv,10000,25,3,3702,0.114724,0.114582,0.123259,0.123259,6000033.512456389,6000033.512456389,7.0,5.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=15, min_samples_split=26,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=4.1120613316412874e-05,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=14, min_samples_split=9,
                       random_state=1234)",4,4,16,16,3,3,3,3,['Rumination' 'Delusion' 'Tension'],['Rumination' 'Delusion' 'Tension'],"['Race_Hispanic' 'Housing_Stable' 'Housing_Unstable' 'Delay_No'
 'Rumination' 'Delusion' 'Tension']",['Race_Asian' 'Housing_Unstable' 'Rumination' 'Delusion' 'Tension']
credit.csv,16714,11,4,4936,0.502551,0.502529,0.516084,0.516174,8000028.761306622,8000028.761306622,6.0,5.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=34, min_samples_split=267,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=1.3184141812862887e-06,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=31, min_samples_split=184,
                       random_state=1234)",4,4,14,15,5,5,5,5,"['RevolvingUtilizationOfUnsecuredLines' 'age'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines' 'age'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines' 'age'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberRealEstateLoansOrLines' 'NumberOfTime60-89DaysPastDueNotWorse']","['RevolvingUtilizationOfUnsecuredLines' 'age'
 'NumberOfTime30-59DaysPastDueNotWorse' 'NumberOfTimes90DaysLate'
 'NumberOfTime60-89DaysPastDueNotWorse']"
national.csv,4908,81,5,6170,0.001049,0.001049,0.0,0.0,2000036.0436533892,2000036.0436533892,74.0,32.0,"DecisionTreeClassifier(ccp_alpha=0.2562860263175852, class_weight='balanced',
                       max_depth=2, min_samples_leaf=679, min_samples_split=475,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.28279214207420655, class_weight='balanced',
                       max_depth=3, min_samples_leaf=687, random_state=1234)",1,1,2,2,1,1,1,1,['income96'],['income96'],"['age' 'race_BLACK' 'race_CHINESE' 'race_ENGLISH' 'race_FILIPINO'
 'race_FRENCH' 'race_GERMAN' 'race_GREEK' 'race_HAWAIIAN'
 'race_NATIVE-AMERICAN' 'race_INDIAN' 'race_IRISH' 'race_ITALIAN'
 'race_JAPANESE' 'race_KOREAN' 'race_CUBAN' 'race_CHICANO' 'race_MEXICAN'
 'race_MEXICAN-AMERICAN' 'race_PUERTORICAN' 'race_OTHER-HISPANIC'
 'race_OTHER-SPANISH' 'race_POLISH' 'race_PORTUGUESE' 'race_RUSSIAN'
 'race_SCOTTISH' 'race_WELSH' 'race_OTHER' 'race_AMERICAN' 'gender_Male'
 'gender_Female' 'grade90_3RD GRADE' 'grade90_4TH GRADE'
 'grade90_5TH GRADE' 'grade90_7TH GRADE' 'grade90_8TH GRADE'
 'grade90_9TH GRADE' 'grade90_10TH GRADE' 'grade90_11TH GRADE'
 'grade90_12TH GRADE' 'grade90_1ST YR COL' 'grade90_3RD YR COL'
 'grade90_4TH YR COL' 'grade90_5TH YR COL' 'grade90_6TH YR COL'
 'grade90_7TH YR COL' 'grade90_8TH YR COL OR MORE' 'income96'
 'partner_Yes' 'height' 'weight' 'famsize' 'genhealth_Excellent'
 'genhealth_Very Good' 'genhealth_Good' 'genhealth_Fair' 'genhealth_Poor'
 'illegalact' 'charged' 'jobsnum90' 'afqt89' 'typejob90_agri'
 'typejob90_mining' 'typejob90_construction' 'typejob90_manuf'
 'typejob90_transp' 'typejob90_wholesale' 'typejob90_retail'
 'typejob90_fin' 'typejob90_enter' 'typejob90_pro' 'typejob90_pub'
 'jobtrain90_No' 'jobtrain90_Yes']","['race_ENGLISH' 'race_FRENCH' 'race_GERMAN' 'race_HAWAIIAN'
 'race_NATIVE-AMERICAN' 'race_INDIAN' 'race_JAPANESE' 'race_PUERTORICAN'
 'race_PORTUGUESE' 'gender_Male' 'gender_Female' 'grade90_3RD GRADE'
 'grade90_8TH GRADE' 'grade90_11TH GRADE' 'grade90_1ST YR COL'
 'grade90_4TH YR COL' 'grade90_5TH YR COL' 'grade90_6TH YR COL'
 'grade90_7TH YR COL' 'income96' 'partner_No' 'famsize'
 'genhealth_Very Good' 'genhealth_Fair' 'genhealth_Poor' 'charged'
 'typejob90_construction' 'typejob90_wholesale' 'typejob90_retail'
 'typejob90_enter' 'typejob90_pro' 'jobtrain90_Yes']"
Contaminant.csv,2400,31,4,4936,0.413806,0.411584,0.425582,0.473519,6000029.997679892,6000030.193154794,10.0,7.0,"DecisionTreeClassifier(ccp_alpha=0.001791792601190544, class_weight='balanced',
                       max_depth=4, min_samples_leaf=25, min_samples_split=127,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0019321128317182866, class_weight='balanced',
                       max_depth=4, min_samples_leaf=2, min_samples_split=101,
                       random_state=1234)",4,4,9,11,7,7,7,7,['s13' 's14' 's15' 's53' 's56' 's61' 's62'],['s13' 's14' 's15' 's56' 's61' 's62' 's64'],['s13' 's14' 's15' 's24' 's26' 's46' 's53' 's56' 's61' 's62'],['s13' 's14' 's15' 's56' 's61' 's62' 's64']
law.csv,20800,20,5,6170,0.0,0.0,0.0,0.0,2000036.0436533892,2000036.0436533892,17.0,5.0,"DecisionTreeClassifier(ccp_alpha=0.24856844995799204, class_weight='balanced',
                       max_depth=1, min_samples_leaf=1232,
                       min_samples_split=874, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.18932960549794398, class_weight='balanced',
                       max_depth=2, min_samples_split=2417, random_state=1234)",1,1,2,2,1,1,1,1,['ugpa'],['ugpa'],"['age' 'decile1' 'decile3' 'fam_inc' 'lsat' 'ugpa' 'gender_female'
 'gender_male' 'race1_white' 'cluster_1' 'cluster_2' 'cluster_3'
 'cluster_4' 'cluster_6' 'fulltime_1' 'fulltime_2' 'bar']",['age' 'decile1' 'ugpa' 'race1_white' 'cluster_2']
Intersectional.csv,10000,25,4,4936,0.119005,0.12098,0.120613,0.120613,6000034.146008726,6000034.146008726,11.0,7.0,"DecisionTreeClassifier(ccp_alpha=0.00028021411563030685,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=34, min_samples_split=15,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0001991320323730343, class_weight='balanced',
                       max_depth=4, min_samples_leaf=42, min_samples_split=55,
                       random_state=1234)",4,4,12,12,4,4,4,4,['Anhedonia' 'Rumination' 'Withdrawal' 'Tension'],['Anhedonia' 'Rumination' 'Withdrawal' 'Tension'],"['Sex_Female' 'Sex_Male' 'Race_Asian' 'Delay_Yes' 'Anhedonia' 'Dep_Mood'
 'Sleep' 'Appetite' 'Rumination' 'Withdrawal' 'Tension']","['Anhedonia' 'Sleep' 'Rumination' 'Psychomotor' 'Withdrawal' 'Passive'
 'Tension']"
