dataset,nrows,ncols,run,seed,i_5CV_logloss,p_5CV_logloss,i_TST_logloss,p_TST_logloss,i_geo_complexity,p_geo_complexity,i_nfs_complexity,p_nfs_complexity,i_best_model,p_best_model,i_d,p_d,i_l,p_l,i_f,p_f,i_tree_nfs,p_tree_nfs,i_tree_used_fs,p_tree_used_fs,i_selected_fs,p_selected_fs
spambase.csv,4601,58,23,28382,0.307144,0.307895,0.336589,0.344456,6000031.095808272,6000029.565462453,21.0,10.0,"DecisionTreeClassifier(ccp_alpha=0.00020187663215091232,
                       class_weight='balanced', max_depth=4, min_samples_leaf=9,
                       min_samples_split=193, random_state=1234)","DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=12, min_samples_split=320,
                       random_state=1234)",4,4,10,9,6,6,6,6,"['word_freq_remove' 'word_freq_free' 'word_freq_hpl' 'word_freq_edu'
 'char_freq_%21' 'char_freq_%24']","['word_freq_remove' 'word_freq_free' 'word_freq_hp' 'word_freq_1999'
 'char_freq_%21' 'char_freq_%24']","['word_freq_address' 'word_freq_all' 'word_freq_over' 'word_freq_remove'
 'word_freq_will' 'word_freq_free' 'word_freq_email' 'word_freq_you'
 'word_freq_font' 'word_freq_hpl' 'word_freq_george' 'word_freq_650'
 'word_freq_labs' 'word_freq_857' 'word_freq_85' 'word_freq_direct'
 'word_freq_cs' 'word_freq_re' 'word_freq_edu' 'char_freq_%21'
 'char_freq_%24']","['word_freq_address' 'word_freq_remove' 'word_freq_free' 'word_freq_font'
 'word_freq_hp' 'word_freq_1999' 'word_freq_cs' 'word_freq_conference'
 'char_freq_%21' 'char_freq_%24']"
sylva.csv,14395,109,17,20978,0.062545,0.061194,0.051718,0.051099,3000034.608560843,3000034.608560843,33.0,13.0,"DecisionTreeClassifier(ccp_alpha=0.0017891711881065171, class_weight='balanced',
                       max_depth=4, min_samples_leaf=15, min_samples_split=38,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0013090644554405457, class_weight='balanced',
                       max_depth=4, min_samples_leaf=12, min_samples_split=27,
                       random_state=1234)",4,4,10,10,5,5,5,5,"['Elevation' 'Rawah_Wilderness_Area' 'Soil_Type_4' 'dup_Elevation'
 'dup_Rawah_Wilderness_Area']","['Elevation' 'Rawah_Wilderness_Area' 'Soil_Type_4' 'dup_Elevation'
 'dup_Rawah_Wilderness_Area']","['Elevation' 'Aspect' 'Horizontal_Distance_To_Roadways' 'Hillshade_9am'
 'Hillshade_3pm' 'Rawah_Wilderness_Area' 'Soil_Type_4' 'Soil_Type_8'
 'Soil_Type_11' 'Soil_Type_14' 'Soil_Type_18' 'Soil_Type_29'
 'Soil_Type_31' 'Soil_Type_34' 'Soil_Type_35' 'Soil_Type_37'
 'Soil_Type_39' 'dup_Elevation' 'dup_Slope' 'dup_Rawah_Wilderness_Area'
 'dup_Soil_Type_2' 'dup_Soil_Type_5' 'dup_Soil_Type_6' 'dup_Soil_Type_7'
 'dup_Soil_Type_8' 'dup_Soil_Type_9' 'dup_Soil_Type_10' 'dup_Soil_Type_17'
 'dup_Soil_Type_18' 'dup_Soil_Type_22' 'dup_Soil_Type_25'
 'dup_Soil_Type_32' 'dup_Soil_Type_36']","['Elevation' 'Aspect' 'Slope' 'Vertical_Distance_To_Hydrology'
 'Rawah_Wilderness_Area' 'Soil_Type_4' 'Soil_Type_5' 'dup_Elevation'
 'dup_Horizontal_Distance_To_Hydrology' 'dup_Rawah_Wilderness_Area'
 'dup_Cache_la_Poudre_Wilderness_Area' 'dup_Soil_Type_5'
 'dup_Soil_Type_23']"
kr.csv,3196,75,25,30850,0.184302,0.184302,0.165227,0.165227,6000033.736046087,6000033.736046087,41.0,16.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=15, min_samples_split=5,
                       random_state=1234)","DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=27, min_samples_split=55,
                       random_state=1234)",4,4,9,8,8,7,8,7,"['bkxbq_t' 'bkxcr_f' 'bkxwp_t' 'bxqsq_t' 'r2ar8_f' 'rimmx_t' 'wkna8_f'
 'wknck_f']",['bkxbq_t' 'bkxcr_t' 'bxqsq_f' 'r2ar8_f' 'rimmx_f' 'wkna8_f' 'wknck_f'],"['bkblk_t' 'bkblk_f' 'bknwy_t' 'bknwy_f' 'bkona_t' 'bkona_f' 'bkspr_t'
 'bkxbq_t' 'bkxbq_f' 'bkxcr_f' 'bkxwp_t' 'bkxwp_f' 'blxwp_t' 'blxwp_f'
 'bxqsq_t' 'cntxt_f' 'dsopp_t' 'dsopp_f' 'mulch_t' 'mulch_f' 'qxmsq_t'
 'qxmsq_f' 'r2ar8_t' 'r2ar8_f' 'reskr_t' 'rimmx_t' 'rkxwp_t' 'rkxwp_f'
 'simpl_f' 'skewr_t' 'skrxp_t' 'skrxp_f' 'stlmt_f' 'thrsk_t' 'thrsk_f'
 'wkcti_f' 'wkna8_f' 'wknck_t' 'wknck_f' 'wkpos_f' 'wtoeg_f']","['bkblk_t' 'bknwy_t' 'bkon8_f' 'bkxbq_t' 'bkxcr_t' 'bxqsq_f' 'dsopp_f'
 'hdchk_t' 'r2ar8_f' 'reskr_f' 'rimmx_f' 'rkxwp_f' 'rxmsq_t' 'stlmt_t'
 'wkna8_f' 'wknck_f']"
mushroom.csv,8124,126,24,29616,0.000689,0.002716,0.0,0.003243,5000036.043653389,4000036.043653389,47.0,20.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_split=22, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0005397989706113338, class_weight='balanced',
                       max_depth=4, min_samples_leaf=7, min_samples_split=14,
                       random_state=1234)",4,4,12,9,10,7,10,7,"['bruises%3F_t' 'odor_f' 'odor_n' 'gill-spacing_w' 'gill-size_n'
 'stalk-root_e' 'stalk-surface-above-ring_f' 'stalk-surface-above-ring_s'
 'ring-number_o' 'spore-print-color_w']","['bruises%3F_t' 'odor_n' 'stalk-root_b' 'stalk-root_e' 'ring-number_o'
 'spore-print-color_h' 'spore-print-color_w']","['cap-shape_k' 'cap-surface_y' 'cap-color_u' 'cap-color_w' 'bruises%3F_t'
 'odor_a' 'odor_f' 'odor_m' 'odor_n' 'odor_s' 'gill-attachment_a'
 'gill-attachment_f' 'gill-spacing_w' 'gill-size_n' 'gill-color_b'
 'gill-color_h' 'gill-color_k' 'stalk-root_e' 'stalk-root_u'
 'stalk-surface-above-ring_f' 'stalk-surface-above-ring_s'
 'stalk-surface-below-ring_f' 'stalk-color-above-ring_b'
 'stalk-color-above-ring_o' 'stalk-color-above-ring_w'
 'stalk-color-below-ring_c' 'stalk-color-below-ring_e'
 'stalk-color-below-ring_n' 'veil-type_u' 'veil-color_n' 'veil-color_w'
 'ring-number_o' 'ring-type_c' 'ring-type_e' 'ring-type_l' 'ring-type_p'
 'ring-type_z' 'spore-print-color_h' 'spore-print-color_k'
 'spore-print-color_u' 'spore-print-color_w' 'spore-print-color_y'
 'population_a' 'habitat_d' 'habitat_g' 'habitat_l' 'habitat_w']","['cap-shape_k' 'cap-surface_g' 'cap-surface_s' 'cap-color_w'
 'bruises%3F_t' 'odor_f' 'odor_n' 'gill-spacing_d' 'gill-color_b'
 'gill-color_h' 'gill-color_u' 'stalk-root_b' 'stalk-root_e'
 'stalk-surface-below-ring_s' 'stalk-color-below-ring_n' 'ring-number_n'
 'ring-number_o' 'spore-print-color_h' 'spore-print-color_w' 'habitat_w']"
spambase.csv,4601,58,24,29616,0.319469,0.319549,0.286508,0.286508,5000031.631096829,5000031.631096829,17.0,9.0,"DecisionTreeClassifier(ccp_alpha=0.0013585523745634643, class_weight='balanced',
                       max_depth=4, min_samples_leaf=9, min_samples_split=168,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0015662111430518532, class_weight='balanced',
                       max_depth=4, min_samples_leaf=6, min_samples_split=175,
                       random_state=1234)",4,4,9,9,5,5,5,5,"['word_freq_remove' 'word_freq_hp' 'word_freq_edu' 'char_freq_%24'
 'capital_run_length_longest']","['word_freq_remove' 'word_freq_hp' 'word_freq_edu' 'char_freq_%24'
 'capital_run_length_longest']","['word_freq_make' 'word_freq_address' 'word_freq_all' 'word_freq_3d'
 'word_freq_remove' 'word_freq_internet' 'word_freq_addresses'
 'word_freq_credit' 'word_freq_hp' 'word_freq_857' 'word_freq_85'
 'word_freq_parts' 'word_freq_edu' 'word_freq_conference' 'char_freq_%5B'
 'char_freq_%24' 'capital_run_length_longest']","['word_freq_all' 'word_freq_remove' 'word_freq_business'
 'word_freq_credit' 'word_freq_hp' 'word_freq_650' 'word_freq_edu'
 'char_freq_%24' 'capital_run_length_longest']"
ada.csv,4562,103,24,29616,0.469125,0.468197,0.487479,0.487147,8000030.190000444,6000028.489171485,34.0,8.0,"DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=29, min_samples_split=165,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0005417705802997305, class_weight='balanced',
                       max_depth=4, min_samples_leaf=29, min_samples_split=218,
                       random_state=1234)",4,4,11,11,5,6,5,6,"['educationNum' 'maritalStatus_Married-civ-spouse' 'capitalGain'
 'capitalLoss' 'hoursPerWeek']","['educationNum' 'maritalStatus_Married-civ-spouse'
 'occupation_Prof-specialty' 'capitalGain' 'capitalLoss' 'hoursPerWeek']","['workclass_Without-pay' 'workclass_Self-emp-inc' 'education_11th'
 'education_5th-6th' 'education_9th' 'education_Bachelors' 'educationNum'
 'maritalStatus_Married-civ-spouse' 'maritalStatus_Married-AF-spouse'
 'occupation_Sales' 'occupation_Other-service'
 'occupation_Transport-moving' 'occupation_Armed-Forces'
 'relationship_Not-in-family' 'relationship_Other-relative' 'capitalGain'
 'capitalLoss' 'hoursPerWeek' 'nativeCountry_Iran' 'nativeCountry_Taiwan'
 'nativeCountry_Greece' 'nativeCountry_Ecuador' 'nativeCountry_England'
 'nativeCountry_Nicaragua' 'nativeCountry_South' 'nativeCountry_Italy'
 'nativeCountry_India' 'nativeCountry_Peru' 'nativeCountry_China'
 'nativeCountry_Trinadad&Tobago' 'nativeCountry_Scotland'
 'nativeCountry_Poland' 'nativeCountry_Dominican-Republic'
 'nativeCountry_Japan']","['workclass_Without-pay' 'educationNum' 'maritalStatus_Married-civ-spouse'
 'occupation_Prof-specialty' 'occupation_Tech-support' 'capitalGain'
 'capitalLoss' 'hoursPerWeek']"
sick.csv,3772,53,25,30850,0.133507,0.13222,0.11915,0.134994,3000032.59623331,3000034.2748444728,30.0,6.0,"DecisionTreeClassifier(ccp_alpha=0.00022406910312280386,
                       class_weight='balanced', max_depth=3,
                       min_samples_leaf=31, min_samples_split=20,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00011201847664715778,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=31, min_samples_split=31,
                       random_state=1234)",3,4,7,8,4,3,4,3,['T3' 'TT4' 'FTI' 'referral_source_other'],['T3' 'TT4' 'referral_source_SVI'],"['age' 'sex_F' 'sex_M' 'on_thyroxine_f' 'on_thyroxine_t'
 'on_antithyroid_medication_t' 'sick_t' 'pregnant_t' 'thyroid_surgery_t'
 'I131_treatment_f' 'I131_treatment_t' 'query_hypothyroid_t' 'goitre_f'
 'tumor_f' 'tumor_t' 'hypopituitary_f' 'psych_f' 'TSH_measured_t'
 'TSH_measured_f' 'T3_measured_t' 'T3' 'TT4_measured_t' 'TT4' 'T4U'
 'FTI_measured_t' 'FTI_measured_f' 'FTI' 'TBG_measured_f'
 'referral_source_other' 'referral_source_SVI']","['on_thyroxine_f' 'query_on_thyroxine_f' 'goitre_f' 'T3' 'TT4'
 'referral_source_SVI']"
scene.csv,2407,305,3,3702,0.340066,0.329506,0.342024,0.335557,4000032.2826465014,5000032.774760741,96.0,54.0,"DecisionTreeClassifier(ccp_alpha=0.04920550017664017, class_weight='balanced',
                       max_depth=4, min_samples_split=135, random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.006847743985001885, class_weight='balanced',
                       max_depth=4, min_samples_leaf=52, min_samples_split=251,
                       random_state=1234)",4,4,5,6,4,5,4,5,['attr223' 'Beach_0' 'Sunset_0' 'Mountain_1'],['attr228' 'attr230' 'Beach_1' 'Sunset_1' 'Mountain_1'],"['attr1' 'attr3' 'attr4' 'attr5' 'attr6' 'attr9' 'attr13' 'attr15'
 'attr18' 'attr24' 'attr26' 'attr31' 'attr32' 'attr34' 'attr40' 'attr44'
 'attr45' 'attr48' 'attr51' 'attr53' 'attr58' 'attr59' 'attr65' 'attr68'
 'attr73' 'attr79' 'attr91' 'attr94' 'attr98' 'attr99' 'attr104' 'attr108'
 'attr110' 'attr112' 'attr117' 'attr118' 'attr120' 'attr122' 'attr127'
 'attr129' 'attr133' 'attr138' 'attr139' 'attr140' 'attr148' 'attr150'
 'attr152' 'attr158' 'attr160' 'attr161' 'attr164' 'attr166' 'attr167'
 'attr168' 'attr170' 'attr174' 'attr175' 'attr176' 'attr177' 'attr178'
 'attr181' 'attr182' 'attr187' 'attr190' 'attr199' 'attr205' 'attr207'
 'attr220' 'attr223' 'attr224' 'attr225' 'attr228' 'attr229' 'attr235'
 'attr240' 'attr243' 'attr245' 'attr248' 'attr251' 'attr252' 'attr255'
 'attr257' 'attr258' 'attr259' 'attr261' 'attr262' 'attr265' 'attr274'
 'attr284' 'attr288' 'Beach_0' 'Beach_1' 'Sunset_0' 'FallFoliage_1'
 'Field_0' 'Mountain_1']","['attr1' 'attr2' 'attr6' 'attr7' 'attr8' 'attr9' 'attr14' 'attr23'
 'attr25' 'attr38' 'attr40' 'attr45' 'attr46' 'attr53' 'attr55' 'attr61'
 'attr66' 'attr70' 'attr73' 'attr86' 'attr98' 'attr111' 'attr112'
 'attr131' 'attr142' 'attr143' 'attr152' 'attr154' 'attr172' 'attr177'
 'attr182' 'attr190' 'attr196' 'attr202' 'attr205' 'attr228' 'attr230'
 'attr231' 'attr237' 'attr242' 'attr243' 'attr252' 'attr256' 'attr259'
 'attr262' 'attr267' 'attr275' 'attr278' 'attr283' 'Beach_1' 'Sunset_0'
 'Sunset_1' 'Field_1' 'Mountain_1']"
sylva.csv,14395,109,18,22212,0.057646,0.056462,0.042587,0.057956,2000034.3184912426,3000034.8414911255,46.0,36.0,"DecisionTreeClassifier(ccp_alpha=0.002227469850637979, class_weight='balanced',
                       max_depth=4, min_samples_leaf=19, min_samples_split=43,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.0023267854121071154, class_weight='balanced',
                       max_depth=4, min_samples_leaf=11, random_state=1234)",4,4,10,9,5,5,5,5,"['Elevation' 'Rawah_Wilderness_Area' 'dup_Elevation'
 'dup_Vertical_Distance_To_Hydrology' 'dup_Rawah_Wilderness_Area']","['Elevation' 'Rawah_Wilderness_Area' 'Soil_Type_4' 'dup_Elevation'
 'dup_Rawah_Wilderness_Area']","['Elevation' 'Aspect' 'Slope' 'Vertical_Distance_To_Hydrology'
 'Rawah_Wilderness_Area' 'Neota_Wilderness_Area'
 'Cache_la_Poudre_Wilderness_Area' 'Soil_Type_1' 'Soil_Type_5'
 'Soil_Type_6' 'Soil_Type_9' 'Soil_Type_10' 'Soil_Type_11' 'Soil_Type_14'
 'Soil_Type_15' 'Soil_Type_16' 'Soil_Type_17' 'Soil_Type_22'
 'Soil_Type_24' 'Soil_Type_26' 'Soil_Type_30' 'Soil_Type_35'
 'Soil_Type_36' 'Soil_Type_38' 'Soil_Type_40' 'dup_Elevation' 'dup_Slope'
 'dup_Horizontal_Distance_To_Hydrology'
 'dup_Vertical_Distance_To_Hydrology' 'dup_Hillshade_9am'
 'dup_Hillshade_3pm' 'dup_Rawah_Wilderness_Area'
 'dup_Cache_la_Poudre_Wilderness_Area' 'dup_Soil_Type_2' 'dup_Soil_Type_3'
 'dup_Soil_Type_6' 'dup_Soil_Type_11' 'dup_Soil_Type_14'
 'dup_Soil_Type_18' 'dup_Soil_Type_20' 'dup_Soil_Type_21'
 'dup_Soil_Type_22' 'dup_Soil_Type_24' 'dup_Soil_Type_27'
 'dup_Soil_Type_37' 'dup_Soil_Type_40']","['Elevation' 'Slope' 'Hillshade_Noon' 'Rawah_Wilderness_Area'
 'Soil_Type_3' 'Soil_Type_4' 'Soil_Type_5' 'Soil_Type_8' 'Soil_Type_17'
 'Soil_Type_20' 'Soil_Type_23' 'Soil_Type_24' 'Soil_Type_28'
 'Soil_Type_29' 'Soil_Type_31' 'Soil_Type_35' 'Soil_Type_39'
 'dup_Elevation' 'dup_Slope' 'dup_Vertical_Distance_To_Hydrology'
 'dup_Horizontal_Distance_To_Roadways' 'dup_Hillshade_9am'
 'dup_Hillshade_Noon' 'dup_Rawah_Wilderness_Area'
 'dup_Cache_la_Poudre_Wilderness_Area' 'dup_Soil_Type_6'
 'dup_Soil_Type_11' 'dup_Soil_Type_16' 'dup_Soil_Type_17'
 'dup_Soil_Type_19' 'dup_Soil_Type_23' 'dup_Soil_Type_32'
 'dup_Soil_Type_34' 'dup_Soil_Type_35' 'dup_Soil_Type_38'
 'dup_Soil_Type_40']"
kdd.csv,10108,576,16,19744,0.311326,0.310636,0.317273,0.32006,5000031.583966086,7000030.768679852,199.0,68.0,"DecisionTreeClassifier(ccp_alpha=3.1486984003008906e-05,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=11, min_samples_split=98,
                       random_state=1234)","DecisionTreeClassifier(ccp_alpha=0.00019353175755006515,
                       class_weight='balanced', max_depth=4,
                       min_samples_leaf=21, min_samples_split=202,
                       random_state=1234)",4,4,14,12,11,8,11,8,"['Actual_Time_College_Student' 'Actual_Time_Self_Employed'
 'Community_Membership_Professional_0'
 'Primary_Place_of_WWW_Access_Distributed'
 'Primary_Place_of_WWW_Access_Primarily_home'
 'Primary_Place_of_WWW_Access_Primarily_work'
 'Primary_Place_of_WWW_Access_Work' 'Not_Purchasing_Not_option_0'
 'Who_Pays_for_Access_School_0' 'Who_Pays_for_Access_School_1'
 'Who_Pays_for_Access_Self_1']","['Actual_Time_College_Student' 'Community_Membership_Hobbies_0'
 'Primary_Place_of_WWW_Access_Distributed'
 'Primary_Place_of_WWW_Access_Primarily_home'
 'Primary_Place_of_WWW_Access_Primarily_work'
 'Primary_Place_of_WWW_Access_Work' 'Who_Pays_for_Access_School_1'
 'Who_Pays_for_Access_Self_1']","['Actual_Time_Administrator/Secretary'
 'Actual_Time_Advertising_Professional' 'Actual_Time_Artist/Musician'
 'Actual_Time_College_Student' 'Actual_Time_Investor'
 'Actual_Time_Looking' 'Actual_Time_Marketing_Professional'
 'Actual_Time_Military' 'Actual_Time_Mircocomputer'
 'Actual_Time_Networking' 'Actual_Time_Not_looking'
 'Actual_Time_Salesperson' 'Actual_Time_Self_Employed' 'Age_10' 'Age_12'
 'Age_15' 'Age_16' 'Age_20' 'Age_25' 'Age_28' 'Age_32' 'Age_33' 'Age_34'
 'Age_35' 'Age_37' 'Age_41' 'Age_43' 'Age_44' 'Age_50' 'Age_53' 'Age_54'
 'Age_56' 'Age_57' 'Age_58' 'Age_6' 'Age_60' 'Age_63' 'Age_65' 'Age_66'
 'Age_70' 'Age_75' 'Age_76' 'Age_77' 'Age_Not_Say'
 'Community_Building_Equally' 'Community_Building_More'
 'Community_Membership_Hobbies_0' 'Community_Membership_Other_1'
 'Community_Membership_Political_0' 'Community_Membership_Professional_0'
 'Community_Membership_Support_0' 'Country_Alabama' 'Country_Alberta'
 'Country_Argentina' 'Country_Armenia' 'Country_Australia'
 'Country_Bhutan' 'Country_Brazil' 'Country_Burundi' 'Country_Colorado'
 'Country_Costa_Rica' 'Country_Croatia' 'Country_Ecuador'
 'Country_Finland' 'Country_Greece' 'Country_Hong_Kong' 'Country_Iceland'
 'Country_Illinois' 'Country_Indonesia' 'Country_Jamaica' 'Country_Kansas'
 'Country_Kuwait' 'Country_Louisiana' 'Country_Mississippi'
 'Country_Netherlands_Antilles' 'Country_New_Hampshire'
 'Country_New_Mexico' 'Country_New_Zealand'
 'Country_Northwest_Territories' 'Country_Portugal' 'Country_Puerto_Rico'
 'Country_Quebec' 'Country_Saskatchewan' 'Country_South_Africa'
 'Country_Spain' 'Country_Switzerland' 'Country_Thailand'
 'Country_Tunisia' 'Country_Turkey' 'Country_Vermont' 'Country_Washington'
 'Country_Wyoming' 'Disability_Hearing_0' 'Disability_Hearing_1'
 'Disability_Not_Say_1' 'Education_Attainment_Other'
 'Falsification_of_Information_51-75' 'Falsification_of_Information_NA'
 'Falsification_of_Information_Not_Say' 'Gender_Female'
 'Household_Income_$10-19' 'Household_Income_Under_$10'
 'How_You_Heard_About_Survey_Banner_0'
 'How_You_Heard_About_Survey_Friend_1'
 'How_You_Heard_About_Survey_Mailing_List_0'
 'How_You_Heard_About_Survey_Mailing_List_1'
 'How_You_Heard_About_Survey_Others_0'
 'How_You_Heard_About_Survey_Others_1'
 'How_You_Heard_About_Survey_Printed_Media_1'
 'How_You_Heard_About_Survey_Search_Engine_0'
 'How_You_Heard_About_Survey_Usenet_News_1'
 'How_You_Heard_About_Survey_WWW_Page_1'
 'Major_Geographical_Location_Africa' 'Major_Geographical_Location_Asia'
 'Major_Geographical_Location_Canada'
 'Major_Geographical_Location_Oceania'
 'Major_Geographical_Location_South_America'
 'Major_Geographical_Location_USA' 'Major_Occupation_Other'
 'Major_Occupation_Professional' 'Marital_Status_Single'
 'Most_Import_Issue_Facing_the_Internet_Censorship'
 'Most_Import_Issue_Facing_the_Internet_Culture'
 'Most_Import_Issue_Facing_the_Internet_Encryption'
 'Most_Import_Issue_Facing_the_Internet_Other' 'Opinions_on_Censorship_2'
 'Primary_Computing_Platform_DOS' 'Primary_Computing_Platform_NT'
 'Primary_Computing_Platform_OS2' 'Primary_Computing_Platform_Other'
 'Primary_Computing_Platform_VT100' 'Primary_Language_Arabic'
 'Primary_Language_Bahasa_Malaysia' 'Primary_Language_Bengali'
 'Primary_Language_Bengalidanish' 'Primary_Language_Chinese'
 'Primary_Language_ENGLISH' 'Primary_Language_EnglishAfrikaans'
 'Primary_Language_EnglishAmerican'
 'Primary_Language_EnglishAmerican_._._.' 'Primary_Language_EnglishCajun'
 'Primary_Language_EnglishEbonics' 'Primary_Language_EnglishGreek'
 'Primary_Language_EnglishPolish' 'Primary_Language_EnglishSPANISH'
 'Primary_Language_EnglishTamil'
 'Primary_Language_Englishand_also_Spanish'
 'Primary_Language_Englishczech' 'Primary_Language_Englishestonian'
 'Primary_Language_Englishitalian_french_german'
 'Primary_Language_Englishmalay' 'Primary_Language_Englishtagalog'
 'Primary_Language_Frenchfrench' 'Primary_Language_GermanSwiss_German'
 'Primary_Language_Macedonian' 'Primary_Language_Malay'
 'Primary_Language_Serbian' 'Primary_Language_Slovenian'
 'Primary_Language_Spanish' 'Primary_Language_SpanishNorwegian'
 'Primary_Language_Tamil' 'Primary_Language_URDU' 'Primary_Language_Urdu'
 'Primary_Language_croatian' 'Primary_Language_english'
 'Primary_Language_finnish' 'Primary_Language_maltese'
 'Primary_Language_polish' 'Primary_Language_spanish'
 'Primary_Language_swahili' 'Primary_Language_swedishn'
 'Primary_Place_of_WWW_Access_Distributed'
 'Primary_Place_of_WWW_Access_Friend' 'Primary_Place_of_WWW_Access_Other'
 'Primary_Place_of_WWW_Access_Primarily_home'
 'Primary_Place_of_WWW_Access_Primarily_work'
 'Primary_Place_of_WWW_Access_Work' 'Race_Hispanic' 'Race_Indigenous'
 'Not_Purchasing_Bad_experience_0' 'Not_Purchasing_Bad_press_0'
 'Not_Purchasing_Company_policy_1' 'Not_Purchasing_Enough_info_1'
 'Not_Purchasing_Judge_quality_0' 'Not_Purchasing_Not_applicable_0'
 'Not_Purchasing_Not_applicable_1' 'Not_Purchasing_Not_option_0'
 'Not_Purchasing_Privacy_0' 'Not_Purchasing_Receipt_0'
 'Not_Purchasing_Security_1' 'Not_Purchasing_Too_complicated_0'
 'Not_Purchasing_Unfamiliar_vendor_0' 'Sexual_Preference_Lesbian'
 'Web_Ordering_Dont_know' 'Who_Pays_for_Access_Dont_Know_0'
 'Who_Pays_for_Access_School_0' 'Who_Pays_for_Access_School_1'
 'Who_Pays_for_Access_Self_0' 'Who_Pays_for_Access_Self_1']","['Actual_Time_Accountant' 'Actual_Time_Administrator/Secretary'
 'Actual_Time_Advertising_Professional' 'Actual_Time_College_Student'
 'Actual_Time_K-12_Student' 'Actual_Time_Looking'
 'Actual_Time_Mircocomputer' 'Actual_Time_Not_looking' 'Actual_Time_Other'
 'Actual_Time_Self_Employed' 'Age_16' 'Age_19' 'Age_5' 'Age_62' 'Age_63'
 'Age_68' 'Age_69' 'Age_71' 'Community_Building_Dont_Know'
 'Community_Membership_Hobbies_0' 'Community_Membership_None_1'
 'Country_Colombia' 'Country_Connecticut' 'Country_Ecuador'
 'Country_Georgia' 'Country_Hong_Kong' 'Country_Iceland' 'Country_Idaho'
 'Country_Ireland' 'Country_Israel' 'Country_Japan' 'Country_Louisiana'
 'Country_Maine' 'Country_Nevada' 'Country_New_Mexico'
 'Country_Newfoundland' 'Country_Ontario' 'Country_Rhode_Island'
 'Country_West_Virginia' 'Disability_Motor_0' 'Disability_Not_Say_0'
 'Education_Attainment_Special' 'Falsification_of_Information_NA'
 'How_You_Heard_About_Survey_Printed_Media_0' 'Marital_Status_Separated'
 'Most_Import_Issue_Facing_the_Internet_Culture'
 'Most_Import_Issue_Facing_the_Internet_Navigation'
 'Opinions_on_Censorship_4' 'Primary_Computing_Platform_Other'
 'Primary_Language_American_Sign_Language'
 'Primary_Language_Englishsouthern_english' 'Primary_Language_Macedonian'
 'Primary_Language_SOUTHERN' 'Primary_Language_Serbian'
 'Primary_Language_SpanishNorwegian' 'Primary_Language_american'
 'Primary_Language_canadian_english' 'Primary_Language_cherakee'
 'Primary_Language_turkish' 'Primary_Place_of_WWW_Access_Distributed'
 'Primary_Place_of_WWW_Access_Primarily_home'
 'Primary_Place_of_WWW_Access_Primarily_work'
 'Primary_Place_of_WWW_Access_Work' 'Not_Purchasing_Privacy_1'
 'Not_Purchasing_Unfamiliar_vendor_1' 'Web_Ordering_Yes'
 'Who_Pays_for_Access_School_1' 'Who_Pays_for_Access_Self_1']"
jm1.csv,10885,22,23,28382,0.615032,0.611272,0.607396,0.605335,6000026.944980424,11000027.708755534,11.0,4.0,"DecisionTreeClassifier(ccp_alpha=0.0007950376068859739, class_weight='balanced',
                       max_depth=3, min_samples_leaf=232, min_samples_split=775,
                       random_state=1234)","DecisionTreeClassifier(class_weight='balanced', max_depth=4,
                       min_samples_leaf=231, min_samples_split=12,
                       random_state=1234)",3,4,7,14,3,3,3,3,['loc' 'd' 'lOBlank'],['loc' 'd' 'lOBlank'],"['loc' 'v(g)' 'ev(g)' 'n' 'v' 'd' 't' 'lOBlank' 'locCodeAndComment'
 'uniq_Op' 'branchCount']",['loc' 'ev(g)' 'd' 'lOBlank']
